school_year,lea_id,school_id,lea_name,school_name,school_level,charter,supervisor_area,pct_nonwhite,pct_direct_cert,state_local_exp,growth_ela_all,growth_math_all
2018,010093,5020,COLUMBIA 93,ROBERT E. LEE ELEM.,Elementary,0,Central,0.439093484419263,0.424929178470255,2211532.477,0.985164336351881,0.899585165786041
2018,010093,5025,COLUMBIA 93,MIDWAY HEIGHTS ELEM.,Elementary,0,Central,0.14864864864864902,0.216216216216216,2039906.4000000001,1.21006757734979,1.75252187075963
2018,010093,5030,COLUMBIA 93,MILL CREEK ELEM.,Elementary,0,Central,0.21296296296296302,0.0972222222222222,4285489.7484,1.492075523255,2.27286756416403
2018,010093,5035,COLUMBIA 93,NEW HAVEN ELEM.,Elementary,0,Central,0.438735177865613,0.403162055335968,2651549.0384,0.129711389933092,0.619811791966912
2018,010093,5040,COLUMBIA 93,PARKADE ELEM.,Elementary,0,Central,0.434579439252336,0.658878504672897,3546658.0296,-0.731349918447536,0.350254678284139
2018,010093,5060,COLUMBIA 93,JOHN RIDGEWAY ELEM.,Elementary,0,Central,0.2625,0.195833333333333,2051286.12,1.7033219185554,-0.314818470021297
2018,010093,5080,COLUMBIA 93,ROCK BRIDGE ELEM.,Elementary,0,Central,0.298828125,0.162109375,3443529.6639,0.967207984144206,1.0867061784154
2018,010093,6000,COLUMBIA 93,RUSSELL BLVD. ELEM.,Elementary,0,Central,0.23772609819121399,0.20155038759689903,3654407.5392,1.74798746105197,1.38404172125847
2018,010093,6010,COLUMBIA 93,SHEPARD BLVD. ELEM.,Elementary,0,Central,0.38518518518518496,0.533333333333333,3897429.5904,-1.18641109960524,-0.960376635721398
2018,010093,6020,COLUMBIA 93,WEST BLVD. ELEM.,Elementary,0,Central,0.6590909090909091,0.701298701298701,3386179.9999999995,-0.689693481005023,1.07032176488351
2018,010093,6040,COLUMBIA 93,TWO MILE PRAIRIE ELEM.,Elementary,0,Central,0.157894736842105,0.198830409356725,1714255.27,-0.172912878911932,-0.88573589485737
